1,9.9129,48.9219
2,8.1164,49.7273
3,8.9545,50.784
4,9.9114,49.9694
5,8.4685,50.58
6,7.8807,51.1143
7,11.2656,49.8823
8,8.2457,48.727
9,7.6387,47.8064
10,10.1043,47.465
11,10.9206,49.8743
12,7.9967,49.107
13,8.3683,50.9837
14,7.3079,50.0372
15,9.3213,49.5182
16,7.9983,47.9625
17,8.1257,50.7556
18,11.2322,50.1429
19,9.4108,47.8007
20,10.6734,49.4158
21,8.0485,50.3574
22,6.7849,51.5765
23,8.1813,50.6316
24,6.7686,51.296
25,10.4991,49.852
26,10.1312,48.9895
27,8.1088,48.2012
28,9.243,49.4251
29,7.8351,48.1378
30,8.4672,48.1868
31,6.9677,51.4041
32,6.7905,50.7119
33,8.5213,50.0259
34,7.8343,48.0232
35,8.409,48.4538
36,9.2076,50.4034
37,7.993,48.433
38,8.6439,50.6017
39,7.4111,49.4648
40,11.3062,49.7656
41,8.7666,48.3705
42,10.8243,49.184
43,8.8541,48.5915
44,6.6236,50.3105
45,8.5725,50.2446
46,7.6322,48.0419
47,10.9317,50.1337
48,7.7557,49.4262
49,7.4853,49.789
50,10.1781,49.7363
51,8.7548,48.1054
52,7.1575,50.8646
53,10.2363,49.9164
54,9.1307,47.6952
55,11.3209,50.2524
56,9.6786,49.2428
57,7.828,48.3647
58,10.7885,49.5076
59,9.6345,49.5522
60,8.8388,51.7854
61,8.3945,51.6336
62,7.6425,51.2452
63,8.8209,50.1294
64,7.9603,50.6621
65,10.3851,49.666
66,10.272,50.1798
67,9.7622,49.4773
68,6.6266,49.4566
69,9.0085,49.6692
70,9.0997,49.7177
71,8.7506,50.3574
72,11.5596,50.1226
73,7.372,50.8446
74,7.2297,49.344
75,7.0716,49.5568
76,11.2539,49.4258
77,11.0549,49.503
78,9.3525,49.128
79,9.5176,49.207
80,7.3564,51.7066
81,6.3789,49.5354
82,11.5357,49.4777
83,8.4291,50.0056
84,9.6206,47.8062
85,7.0907,51.8118
86,8.924,48.7425
87,7.9939,48.6703
88,10.1732,49.3848
89,8.9687,48.4704
90,8.6356,48.1814
91,7.8876,50.0517
92,8.2228,48.5615
93,7.1077,49.2128
94,9.0711,48.9569
95,8.5796,51.7098
96,10.0034,50.3518
97,8.1808,51.5439
98,9.5534,50.3447
99,11.1077,49.3425
100,7.093,51.14
101,11.7402,50.1531
102,9.0152,47.8591
103,9.8648,48.6656
104,9.2,48.8281
105,9.2235,48.6883
106,11.3888,50.4002
107,7.9988,47.7279
108,10.1915,49.5741
109,8.5374,49.2445
110,8.3607,50.2596
111,10.9308,49.0115
112,7.6976,48.188
113,8.6801,48.6516
114,7.4234,51.1637
115,6.9287,49.9617
116,8.2391,48.2953
117,8.3659,49.6051
118,9.9576,49.7704
119,8.3801,47.6783
120,10.1546,49.5334
121,6.9351,49.2406
122,9.4409,47.6845
123,9.6033,49.021
124,9.8737,48.7695
125,8.8219,47.7738
126,8.65,51.414
127,10.4901,50.4099
128,7.5194,51.7663
129,8.1423,50.394
130,10.2972,50.0579
131,9.6032,49.6208
132,9.0701,48.2962
133,9.4063,49.7636
134,8.7862,50.0899
